Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,GarageCars,GarageArea,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,YearBuilt,YearRemodAdd,GarageYrBlt,YrSold,SalePrice
1143,60,77,9965,8,5,1466,1362,0,2828,1,0,3,0,4,1,340,1150,0,316,1466,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,3,1052,11,1,125,144,0,0,0,0,0,4,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,NA,NA,NA,New,Partial,2006,2007,2006,2007,424870
1144,20,NA,9000,5,3,1006,0,0,1006,0,0,1,0,3,1,0,288,0,718,1006,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,0,5,0,0,24,0,0,0,0,0,7,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,1959,1959,NA,2008,80000
1145,190,60,12180,4,4,672,252,0,924,1,0,1,0,2,1,0,348,0,324,672,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,Gd,TA,No,BLQ,Unf,Grav,Fa,N,FuseA,1,280,5,0,0,0,0,0,0,0,0,7,Fa,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,1941,1950,1941,2010,80000
1146,50,52,6240,5,6,1042,534,0,1576,0,0,1,0,3,1,0,0,0,1042,1042,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1,225,8,1,0,0,0,0,0,0,0,8,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Family,1928,1950,1928,2006,149000
1147,20,NA,11200,6,5,1298,0,0,1298,1,0,2,0,3,1,85,1258,0,40,1298,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,2,403,5,1,165,26,0,0,0,0,0,5,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1985,1985,1985,2006,180000
1148,70,75,12000,7,7,860,704,0,1564,0,0,1,1,3,1,0,275,0,429,704,RL,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,1,234,7,1,0,0,0,0,0,0,0,7,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1941,1950,1941,2009,174500
1149,50,NA,5700,7,7,572,539,0,1111,0,0,1,0,2,1,0,0,0,572,572,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,1,288,5,1,0,0,176,0,0,0,0,8,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1926,1950,1982,2008,116900
1150,70,50,9000,7,9,832,650,0,1482,0,1,1,0,3,1,0,624,0,26,650,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,2,324,7,0,0,0,0,0,0,0,0,7,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1920,1988,1930,2009,143000
1151,20,57,8280,6,5,932,0,0,932,0,0,1,0,2,1,0,0,0,932,932,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,1,306,4,1,0,0,214,0,0,0,0,11,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Normal,1950,1950,1950,2007,124000
1152,20,134,17755,5,4,1466,0,0,1466,0,0,1,1,3,1,132,176,0,1290,1466,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,2,528,6,2,0,140,0,0,100,0,0,11,Fa,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1959,1959,1959,2006,149900
1153,20,90,14115,6,7,1811,0,0,1811,0,0,1,0,2,1,0,296,547,230,1073,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,None,TA,TA,PConc,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,2,470,6,1,0,0,280,0,0,0,0,7,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Abnorml,1956,2004,1956,2006,230000
1154,30,NA,5890,6,8,816,0,0,816,0,0,1,0,2,1,0,538,0,278,816,RM,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,1,432,5,0,0,0,96,0,0,0,0,6,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1930,2007,2002,2008,120500
1155,60,NA,13700,7,6,902,918,0,1820,0,0,1,2,4,1,288,454,0,410,864,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,2,492,8,2,60,84,0,0,273,0,0,5,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Normal,1965,1988,1965,2008,201800
1156,20,90,10768,5,8,1437,0,0,1437,1,0,2,0,3,1,0,1157,0,280,1437,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,2,528,6,1,0,21,0,0,180,0,0,7,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1976,2004,1976,2007,218000
1157,80,85,9350,5,8,1265,0,0,1265,0,1,2,0,3,1,0,633,0,586,1219,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,BrkFace,None,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,2,502,6,1,0,92,0,96,0,0,0,10,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,1965,1999,1965,2008,179900
1158,120,34,5001,7,5,1314,0,0,1314,1,0,2,0,2,1,166,904,0,410,1314,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2,626,6,1,172,62,0,0,0,0,0,7,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2007,2008,2008,2009,230000
1159,20,92,11932,8,5,1580,0,0,1580,0,0,2,0,3,1,186,0,0,1580,1580,RL,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,3,830,7,0,0,24,0,0,0,0,0,6,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,ConLD,Partial,2007,2008,2008,2008,235128
1160,60,76,9120,6,6,943,933,0,1876,0,0,2,1,4,1,270,442,0,459,901,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,2,540,8,1,0,69,0,0,0,0,0,7,Gd,Typ,TA,Attchd,RFn,Gd,TA,Y,NA,NA,NA,WD,Normal,1974,1974,1974,2008,185000
1161,160,24,2280,6,5,855,601,0,1456,0,0,2,1,3,1,0,311,0,544,855,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,2,440,7,1,26,0,0,0,0,0,0,7,TA,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1978,1978,1978,2010,146000
1162,20,NA,14778,6,7,1640,0,0,1640,1,0,1,0,3,1,72,728,0,568,1296,RL,Pave,NA,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,2,924,7,1,108,0,0,216,0,0,0,11,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1954,2006,1993,2008,224000
1163,20,109,8724,5,5,894,0,0,894,0,0,1,0,3,1,0,492,0,402,894,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,2,450,5,1,0,0,0,0,0,0,0,5,TA,Typ,Po,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1968,1968,1968,2007,129000
1164,90,60,12900,4,4,1258,0,0,1258,2,0,0,2,0,2,0,1198,0,0,1198,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,2,400,6,0,120,0,0,0,0,0,0,1,TA,Typ,NA,CarPort,Unf,Fa,TA,Y,NA,NA,NA,WD,Alloca,1969,1969,1969,2008,108959
1165,80,NA,16157,5,7,1432,0,0,1432,1,0,1,1,2,1,0,680,391,289,1360,RL,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,Gd,TA,Gd,ALQ,Rec,GasA,Ex,Y,SBrkr,2,588,5,1,168,180,0,0,0,0,0,6,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1978,1978,1978,2007,194000
1166,20,79,9541,7,5,1502,0,0,1502,0,0,2,0,3,1,268,0,0,1502,1502,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,644,7,0,0,114,0,0,0,0,0,9,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,2009,2009,2009,2009,233170
1167,20,64,10475,8,5,1694,0,0,1694,0,0,2,0,3,1,72,0,0,1694,1694,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,3,776,7,0,160,33,0,0,0,0,0,2,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2008,2008,2008,2010,245350
1168,60,58,10852,6,5,959,712,0,1671,1,0,2,1,3,1,0,786,0,173,959,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2,472,7,1,0,38,0,0,0,0,0,2,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,2000,2000,2000,2006,173000
1169,70,120,13728,6,7,1236,872,0,2108,0,0,2,0,4,1,0,626,0,501,1127,RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,2,540,7,2,0,0,0,0,90,0,0,7,Gd,Typ,TA,Basment,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1935,1986,1935,2008,235000
1170,60,118,35760,10,5,1831,1796,0,3627,1,0,3,1,4,1,1378,1387,0,543,1930,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,3,807,10,1,361,76,0,0,0,0,0,7,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1995,1996,1995,2006,625000
1171,80,76,9880,6,6,1118,0,0,1118,1,0,1,0,3,1,0,522,0,574,1096,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,1,358,6,1,203,0,0,0,0,576,0,7,TA,Typ,Po,Attchd,Fin,TA,TA,Y,Gd,GdPrv,NA,WD,Normal,1977,1977,1977,2008,171000
1172,20,76,9120,6,6,1261,0,0,1261,1,0,1,0,3,1,0,662,0,599,1261,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,2,433,6,1,0,0,0,0,288,0,1400,11,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,Shed,WD,Normal,1958,1958,1958,2008,163000
1173,160,35,4017,7,5,625,625,0,1250,0,0,2,1,2,1,0,0,0,625,625,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,625,5,0,0,54,0,0,0,0,0,3,Gd,Typ,NA,Detchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,2006,2007,2006,2008,171900
1174,50,138,18030,5,6,1636,971,479,3086,0,0,3,0,3,1,0,152,469,977,1598,RL,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,0,0,12,1,122,0,0,0,0,0,0,3,Ex,Maj1,Gd,NA,NA,NA,NA,Y,NA,MnPrv,NA,WD,Normal,1946,1994,NA,2007,200500
1175,70,80,16560,6,8,1170,1175,0,2345,0,0,2,1,4,1,0,503,0,449,952,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,2,360,9,1,0,0,0,0,0,0,0,7,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1932,1950,1932,2006,239000
1176,50,85,10678,8,5,2129,743,0,2872,0,0,2,1,4,1,337,700,0,983,1683,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2,541,9,1,0,33,0,0,0,0,0,4,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1992,2000,1992,2007,285000
1177,20,37,6951,5,5,923,0,0,923,1,0,1,0,3,1,0,658,0,218,876,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,1,264,5,0,362,0,0,0,0,0,0,10,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,1984,1985,1984,2008,119500
1178,50,NA,3950,6,8,818,406,0,1224,0,0,1,0,3,1,0,468,0,350,818,RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,1,210,5,0,0,0,116,0,0,0,0,12,TA,Typ,NA,Detchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal,1926,2004,1926,2009,115000
1179,50,54,7681,5,6,820,523,0,1343,0,0,1,1,3,1,0,0,0,731,731,RL,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1,186,7,1,192,0,102,0,0,0,0,7,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,NA,NA,NA,WD,Normal,1921,1950,1921,2009,154900
1180,20,77,8335,5,5,1124,0,0,1124,0,0,1,0,3,1,0,0,0,0,0,RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,Gd,Y,SBrkr,0,0,5,1,0,36,190,0,0,0,0,4,TA,Min2,Gd,NA,NA,NA,NA,N,NA,NA,NA,WD,Normal,1954,1954,NA,2006,93000
1181,60,NA,11170,7,5,1298,1216,0,2514,0,0,2,1,4,1,0,1216,0,0,1216,RL,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Wood,Gd,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,2,693,8,0,0,0,0,0,0,0,0,4,TA,Typ,NA,Attchd,Fin,TA,TA,Y,NA,GdPrv,NA,WD,Normal,1990,1991,1990,2006,250000
1182,120,64,5587,8,5,1652,0,0,1652,1,1,2,0,2,1,186,1480,0,120,1600,RM,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2,482,5,1,162,53,0,153,0,0,0,11,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,2008,2008,2008,2008,392500
1183,60,160,15623,10,5,2411,2065,0,4476,1,0,3,1,4,1,0,2096,0,300,2396,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,ImStucc,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3,813,10,2,171,78,0,0,0,555,0,7,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,Ex,MnPrv,NA,WD,Abnorml,1996,1996,1996,2007,745000
1184,30,60,10800,5,6,1130,0,0,1130,1,0,1,0,2,1,0,821,0,299,1120,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,2,720,5,1,229,0,0,0,0,0,0,6,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1920,1950,1970,2006,120000
1185,20,50,35133,5,4,1572,0,0,1572,1,0,1,1,3,1,226,1159,0,413,1572,RL,Grvl,NA,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,Unf,GasA,Gd,Y,SBrkr,3,995,5,2,0,263,0,0,263,0,0,5,TA,Typ,TA,2Types,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1963,1963,1963,2007,186700
1186,50,60,9738,5,7,949,272,0,1221,1,0,1,0,4,1,0,392,0,392,784,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,1,392,7,0,0,0,236,0,0,0,0,3,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1924,1950,1965,2006,104900
1187,190,107,10615,3,5,1014,685,0,1699,1,0,2,0,3,2,0,440,0,538,978,RL,Pave,NA,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Fa,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,2,420,7,0,0,74,0,0,0,0,0,8,TA,Typ,NA,CarPort,Unf,Fa,Fa,Y,NA,NA,NA,WD,Abnorml,1900,1970,1920,2009,95000
1188,20,89,12461,8,5,1624,0,0,1624,1,0,2,0,2,1,0,1456,0,168,1624,RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Gable,CompShg,ImStucc,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,3,757,5,1,0,114,192,0,0,0,0,7,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal,1994,1995,1994,2006,262000
1189,60,68,8935,7,5,831,829,0,1660,0,0,2,1,3,1,95,0,0,831,831,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,493,7,0,144,68,0,0,0,0,0,7,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2002,2002,2002,2009,195000
1190,60,60,7500,7,5,1028,776,0,1804,0,0,2,1,3,1,0,0,0,994,994,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,2,442,7,1,140,60,0,0,0,0,0,6,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1999,1999,1999,2010,189000
1191,190,NA,32463,4,4,1622,0,0,1622,1,0,1,0,3,1,149,1159,0,90,1249,RL,Pave,NA,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,4,1356,7,1,439,0,0,0,0,0,0,3,TA,Typ,TA,2Types,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1961,1975,1975,2007,168000
1192,160,24,2645,8,5,764,677,0,1441,0,0,2,1,2,1,456,0,0,776,776,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,492,5,0,206,0,0,0,0,0,0,11,Gd,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1999,2000,1999,2007,174000
1193,50,60,9600,5,8,842,630,0,1472,0,0,1,0,3,1,0,0,0,702,702,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gambrel,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,1,250,6,0,0,0,84,0,0,0,0,7,Gd,Typ,NA,Detchd,Unf,TA,Fa,P,NA,GdWo,NA,WD,Normal,1925,1994,1925,2007,125000
1194,120,NA,4500,6,5,1224,0,0,1224,1,0,2,0,2,1,425,883,0,341,1224,RM,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2,402,5,0,0,304,0,0,0,0,0,6,TA,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1999,1999,1999,2009,165000
